id;titulo;preco;endereco;detalhes;descricao;link;tamanho;quartos;vagas;suites;plantas;data_extracao
801;"SGCV Lote 19, PARK SUL, BRASILIA";2600000.00;N/A;"157 m²
4 Quartos
4 Suítes
4 Vagas";"RIVIERA PARK SUL 4 QUARTOS BRASILIA-DF CASA PARK PARK SHOPPING";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-19-709677;157;4;4;4;;"2025-04-11 09:20:33"
802;"SQNW 102, NOROESTE, BRASILIA";2300000.00;N/A;"126 m²
3 Quartos
3 Suítes
2 Vagas";"SQNW 102, BL K- NOROESTE - 125,95M2 - 3 SUÍTES - VISTA LIVRE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-1118117;126;3;2;3;;"2025-04-11 09:20:33"
803;"Condomínio Ilhas do Lago, ASA NORTE, BRASILIA";2960000.00;N/A;"134 m²
4 Quartos
3 Suítes
3 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-condominio-ilhas-do-lago-913565;134;4;3;3;;"2025-04-11 09:20:33"
804;"SGCV Lote 14, PARK SUL, BRASILIA";2499000.00;N/A;"138 m²
3 Quartos
1 Suíte
2 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-lote-14-1059271;138;3;2;1;;"2025-04-11 09:20:33"
805;"SQS 207, ASA SUL, BRASILIA";2700000.00;N/A;"178 m²
3 Quartos
2 Suítes
1 Vaga";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-207-1047701;178;3;1;2;;"2025-04-11 09:20:33"
806;"SQSW 305 Bloco E, SUDOESTE, BRASILIA";2680000.00;N/A;"195 m²
3 Quartos
2 Suítes
2 Vagas";"SQSW 305 195M2 REFORMA NOVA E DE MUITO BOM GOSTO 2 VAGAS SOLTAS";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-305-bloco-e-1141975;195;3;2;2;;"2025-04-11 09:20:33"
807;"SQNW 109 Bloco D, NOROESTE, BRASILIA";2100000.00;N/A;"127 m²
4 Quartos
2 Suítes
2 Vagas";"TOTALMENTE MOBILIADO";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-d-1089533;127;4;2;2;;"2025-04-11 09:20:33"
808;"SGCV, PARK SUL, BRASILIA";2549000.00;N/A;"138 m²
3 Quartos
2 Suítes
2 Vagas";"SUPER APARTAMENTO GARDEN MOBILIADO, 3 QUARTOS, LAZER COMPLETO, PARK SUL";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-1067144;138;3;2;2;;"2025-04-11 09:20:33"
809;"SCES Trecho 4, ASA SUL, BRASILIA";2100000.00;N/A;"96 m²
1 Quarto
1 Suíte
2 Vagas";"APARTAMENTO REFORMADO EM ALTO PADRÃO!, BRISAS DO LAGO APARTAMENTO LINDAMENTE MOBILIADO E REFORMADO -EXCELENTE ACABAMENTO - CONFORTE E SEGURANÇA";https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1061124;96;1;2;1;;"2025-04-11 09:20:33"
810;"SQNW 306, NOROESTE, BRASILIA";2300000.00;N/A;"151 m²
3 Quartos
2 Suítes
1 Vaga";NOROESTE;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-306-1076358;151;3;1;2;;"2025-04-11 09:20:33"
811;"SQNW 110 Bloco H, NOROESTE, BRASILIA";2850000.00;N/A;"164 m²
4 Quartos
4 Suítes
3 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-h-1066811;164;4;3;4;;"2025-04-11 09:20:33"
812;"SQNW 109 Bloco J, NOROESTE, BRASILIA";2290000.00;N/A;"157 m²
2 Quartos
2 Suítes
3 Vagas";"COBERTURA COM PISCINA";https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-j-1031978;157;2;3;2;;"2025-04-11 09:20:33"
813;"SQNW 310 Bloco F, NOROESTE, BRASILIA";2100000.00;N/A;"172 m²
2 Quartos
1 Suíte
3 Vagas";"REPLETO DE ARMÁRIOS, LAZER, ÓTIMA LOCALIZAÇÃO";https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-310-bloco-f-677131;172;2;3;1;;"2025-04-11 09:20:33"
814;"SMPW Quadra 12 Conjunto 4, PARK WAY, BRASILIA";2278000.00;N/A;"2500 m²
4 Quartos
4 Suítes
6 Vagas";"CASA 04 QUARTOS COM SUÍTE E ÁREA DE LAZER SMPW QUADRA 09 CONJUNTO 02  ";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-way-brasilia-df-smpw-quadra-12-conjunto-4-815836;2500;4;6;4;;"2025-04-11 09:20:33"
815;"SQSW 500 Bloco T, SUDOESTE, BRASILIA";2671876.00;N/A;"133 m²
3 Quartos
3 Suítes
2 Vagas";", PARQUE PLANALTO APARTAMENTO DE ALTO PADRÃO COM 3 SUÍTES, LAVABO E VARANDA - PARQUE PLANALTO | QUADRA 500 DO SUDOESTE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-500-bloco-t-1130226;133;3;2;3;;"2025-04-11 09:20:33"
816;"SQNW 102 Bloco B, NOROESTE, BRASILIA";2190000.00;N/A;"124 m²
3 Quartos
3 Suítes
2 Vagas";"SQNW 102 NOROESTE PARQUE DAS HORTENSIAS 3 SUÍTES 2 VAGA 124,14M² NASCENTE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-b-1093615;124;3;2;3;;"2025-04-11 09:20:33"
817;"SQS 108 Bloco K, ASA SUL, BRASILIA";2600000.00;N/A;"141 m²
3 Quartos
1 Suíte";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-108-bloco-k-1142233;141;3;;1;;"2025-04-11 09:20:33"
818;"SQNW 305 Bloco H, NOROESTE, BRASILIA";2656188.00;N/A;"206 m²
2 Quartos
1 Suíte
2 Vagas";"- ULTIMAS COBERTURAS - DESCONTOS IMPERDIVEIS - CONSULTE!! ULTIMAS UNIDADES ,CONSULTE DESCONTO PROMOCIONAL EXCLUSIVO!!";https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-305-bloco-h-1138712;206;2;2;1;;"2025-04-11 09:20:33"
819;"SQS 211, ASA SUL, BRASILIA";2050000.00;N/A;"126 m²
3 Quartos
1 Suíte
1 Vaga";"SQS 211 - VISTA LIVRE, NASCENTE, VAZADO, REFORMADO !";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-211-1077174;126;3;1;1;;"2025-04-11 09:20:33"
820;"SQNW 102 Bloco K, NOROESTE, BRASILIA";2150000.00;N/A;"126 m²
3 Quartos
3 Suítes
2 Vagas";"APARTAMENTO A VENDA NOROESTE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-k-1127303;126;3;2;3;;"2025-04-11 09:20:33"
821;"SQNW 110, NOROESTE, BRASILIA";2000000.00;N/A;"126 m²
3 Quartos
1 Suíte
2 Vagas";"APARTAMENTO É SÓ ENTRAR E MORAR - LINDA VISTA";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-110-990279;126;3;2;1;;"2025-04-11 09:20:33"
822;"CRS 513, ASA SUL, BRASILIA";2200000.00;N/A;"200 m²
1 Quarto";", SELECIONE IMOBILIÁRIA ASA SUL -PRÉDIO ASA SUL SELECIONE À VENDA";https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-crs-513-953594;200;1;;;;"2025-04-11 09:20:33"
823;"SGCV, PARK SUL, BRASILIA";2360000.00;N/A;"154 m²
4 Quartos
4 Suítes
3 Vagas";"PRONTO PARA MORAR";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-718386;154;4;3;4;;"2025-04-11 09:20:33"
824;"SQS 309, ASA SUL, BRASILIA";2600000.00;N/A;"217 m²
4 Quartos
1 Suíte
2 Vagas";"OPORTUNIDADE ÚNICA - NASCENTE VISTA LIVRE 99843-8389 NASCENTE VISTA LIVRE";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-309-1022660;217;4;2;1;;"2025-04-11 09:20:33"
825;"SQN 311, ASA NORTE, BRASILIA";2300000.00;N/A;"197 m²
3 Quartos
1 Suíte
1 Vaga";LOCALIZAÇÃO;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-311-1130286;197;3;1;1;;"2025-04-11 09:20:33"
826;"SQSW 305, SUDOESTE, BRASILIA";2150000.00;N/A;"150 m²
4 Quartos
2 Suítes
2 Vagas";"SQSW 305 VIA CARRARA NASCENTE VAZADO 4 QUARTOS 02 SUÍTES ACEITA FINANCIAMENTO E FGTS";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-305-754837;150;4;2;2;;"2025-04-11 09:20:33"
827;"SQSW 500 Bloco R, SUDOESTE, BRASILIA";2650000.00;N/A;"139 m²
3 Quartos
3 Suítes
2 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-500-bloco-r-1113851;139;3;2;3;;"2025-04-11 09:20:33"
828;"SQSW 303, SUDOESTE, BRASILIA";2280000.00;N/A;"170 m²
4 Quartos
1 Suíte
2 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-303-925600;170;4;2;1;;"2025-04-11 09:20:33"
829;"SQNW 107 Bloco D, NOROESTE, BRASILIA";2380000.00;N/A;"153 m²
3 Quartos
3 Suítes
3 Vagas";"OPORTUNIDADE VIA MAXIME (MEIO DE QUADRA VAZADO) MARAVILHOSO 4QTOS REVERTIDO PARA 3QTOS EM UMA DAS M";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-107-bloco-d-964731;153;3;3;3;;"2025-04-11 09:20:33"
830;"SQNW 102 Bloco E, NOROESTE, BRASILIA";2400000.00;N/A;"130 m²
3 Quartos
3 Suítes
3 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-e-1085716;130;3;3;3;;"2025-04-11 09:20:33"
831;"SQN 213 Bloco F, ASA NORTE, BRASILIA";2490000.00;N/A;"220 m²
4 Quartos
4 Suítes
2 Vagas";"UNQ VENDE COBERTURA DUPLEX SQN 213 - PRÓXIMA AO PARQUE OLHOS D'ÁGUA";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-213-bloco-f-1077376;220;4;2;4;;"2025-04-11 09:20:33"
832;"SHCGN 714, ASA NORTE, BRASILIA";1660000.00;N/A;"123 m²
3 Quartos
1 Suíte";"SHCGN 714 - APARTAMENTO 3 QUARTOS";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-shcgn-714-1047394;123;3;;1;;"2025-06-06 14:44:53"
833;"SQN 108 Bloco G, ASA NORTE, BRASILIA";1890000.00;N/A;"122 m²
3 Quartos
1 Suíte
1 Vaga";"REFORMADO REFORMADO, MEIO DE QUADRA, VISTA LIVRE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-108-bloco-g-1156908;122;3;1;1;;"2025-06-06 14:44:53"
834;"SQN 112 Bloco H, ASA NORTE, BRASILIA";1690000.00;N/A;"137 m²
3 Quartos
1 Suíte
1 Vaga";"ASA NORTE REFORMADO";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-112-bloco-h-1169200;137;3;1;1;;"2025-06-06 14:44:53"
835;"SQN 209, ASA NORTE, BRASILIA";1650000.00;N/A;"140 m²
3 Quartos
1 Suíte
1 Vaga";"SQN 209 - 3 QUARTOS COM SUITE! VISTA LIVRE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-209-596698;140;3;1;1;;"2025-06-06 14:44:53"
836;"SQN 305 Bloco I, ASA NORTE, BRASILIA";1690000.00;N/A;"109 m²
3 Quartos
1 Suíte";"3 QUARTOS | 1 SUÍTE | 1 BANHEIRO | 1 VARANDA";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-305-bloco-i-759425;109;3;;1;;"2025-06-06 14:44:53"
837;"SQN 111, ASA NORTE, BRASILIA";1800000.00;N/A;"134 m²
3 Quartos
1 Suíte
1 Vaga";"NASCENTE VISTA LIVRE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-111-1167352;134;3;1;1;;"2025-06-06 14:44:53"
838;"SQN 305 Bloco I, ASA NORTE, BRASILIA";1690000.00;N/A;"102 m²
3 Quartos
1 Suíte
2 Vagas";"APARTAMENTO PARA VENDA EM BRASÍLIA, ASA NORTE, 3 DORMITÓRIOS, 1 SUÍTE, 3 BANHEIROS, 2 VAGAS";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-305-bloco-i-1153592;102;3;2;1;;"2025-06-06 14:44:53"
839;"SQN 203 Bloco K, ASA NORTE, BRASILIA";1650000.00;N/A;"135 m²
3 Quartos
2 Suítes
1 Vaga";"APARTAMENTO 3 QUARTOS NA ASA NORTE, TROCA-SE POR 4 QUARTOS";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-203-bloco-k-1006253;135;3;1;2;;"2025-06-06 14:44:53"
840;"SQN 109, ASA NORTE, BRASILIA";1690000.00;N/A;"110 m²
3 Quartos
1 Suíte
2 Vagas";"SQN 109 – DE CANTO REFORMANDO - 3 QUARTOS - 2 VAGAS SOLTAS";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-109-1054438;110;3;2;1;;"2025-06-06 14:44:53"
841;"SQN 111, ASA NORTE, BRASILIA";1780000.00;N/A;"134 m²
3 Quartos
1 Suíte
1 Vaga";"APARTAMENTO MEIO DE QUADRA RARIDADE NA ASA NORTE, REFORMADO E BEM ILUMINADO";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-111-1164134;134;3;1;1;;"2025-06-06 14:44:53"
842;"SQN 109, ASA NORTE, BRASILIA";1690000.00;N/A;"110 m²
3 Quartos
1 Suíte
2 Vagas";"SQN 109 - ASA NORTE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-109-1025317;110;3;2;1;;"2025-06-06 14:44:53"
843;"SQN 203, ASA NORTE, BRASILIA";1700000.00;N/A;"114 m²
3 Quartos
1 Suíte
1 Vaga";"APARTAMENTO Á VENDA/SQN 203/NASCENTE/VAZADO/VISTA LIVRE/ANDAR ALTO/VAGA DE GARAGEM";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-203-1170955;114;3;1;1;;"2025-06-06 14:44:53"
844;"SQN 114, ASA NORTE, BRASILIA";1850000.00;N/A;"172 m²
3 Quartos
1 Suíte
1 Vaga";"EXCELENTE APARTAMENTO NA SQN 114!!";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-114-1092783;172;3;1;1;;"2025-06-06 14:44:53"
845;"SQN 110, ASA NORTE, BRASILIA";1748000.00;N/A;"117 m²
3 Quartos
1 Suíte
2 Vagas";"NASCENTE, 6° ANDAR, LAZER COMPLETO E DUAS VAGAS";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-110-1084793;117;3;2;1;;"2025-06-06 14:44:53"
846;"SQN 112, ASA NORTE, BRASILIA";1697000.00;N/A;"137 m²
3 Quartos
1 Suíte
1 Vaga";"SQN 112 - 3 QUARTOS - REFORMADO - NASCENTE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-112-1121298;137;3;1;1;;"2025-06-06 14:44:53"
847;"SQN 209, ASA NORTE, BRASILIA";1630000.00;N/A;"142 m²
3 Quartos
1 Suíte
1 Vaga";"IMOBILIÁRIA ASA NORTE -APARTAMENTO ASA NORTE À VENDA";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-209-1157839;142;3;1;1;;"2025-06-06 14:44:53"
848;"SQN 305 Bloco I, ASA NORTE, BRASILIA";1690000.00;N/A;"103 m²
3 Quartos
1 Suíte
2 Vagas";"NASCENTE, VISTA LIVRE , PRÉDIO REFORMADO, 2 VAGAS!";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-305-bloco-i-1164294;103;3;2;1;;"2025-06-06 14:44:53"
849;"SQN 112, ASA NORTE, BRASILIA";1697000.00;N/A;"137 m²
3 Quartos
1 Suíte
1 Vaga";"VAZADO - REFORMADO - SQN 112";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-112-1050921;137;3;1;1;;"2025-06-06 14:44:53"
850;"SQN 116 Bloco D, ASA NORTE, BRASILIA";1600000.00;N/A;"127 m²
3 Quartos
1 Suíte
1 Vaga";"APARTAMENTO COM 3 QUARTOS REFORMADO À VENDA ACEITA FINANCIAMENTO FGTS 196 M² POR R$ 1.700.000 - ASA";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-116-bloco-d-1145305;127;3;1;1;;"2025-06-06 14:44:53"
851;"SQN 111 Bloco F, ASA NORTE, BRASILIA";1780000.00;N/A;"135 m²
3 Quartos
1 Suíte
1 Vaga";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-111-bloco-f-1171470;135;3;1;1;;"2025-06-06 14:44:53"
852;"SQN 304 Bloco F, ASA NORTE, BRASILIA";1850000.00;N/A;"132 m²
3 Quartos
1 Suíte
1 Vaga";"APARTAMENTO SQN 304, ASA NORTE, BRASÍLIA/DF, 3 QUARTOS, NASCENTE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-304-bloco-f-1077919;132;3;1;1;;"2025-06-06 14:44:53"
853;"SQN 209, ASA NORTE, BRASILIA";1630000.00;N/A;"140 m²
3 Quartos
1 Suíte
1 Vaga";"APARTAMENTO 3 QUARTOS COM UMA SUITE COM CLOSET 1 VAGA NA GARAGEM |VISTA LIVRE | ANDAR ALTO.";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-209-1162585;140;3;1;1;;"2025-06-06 14:44:53"
854;"SQN 202 Bloco A, ASA NORTE, BRASILIA";1880000.00;N/A;"159 m²
3 Quartos
1 Suíte
1 Vaga";"EXCELENTE APARTAMENTO VAZADO, COM ESPAÇOS AMPLOS, QUADRA PRIVILEGIADA EM ÓTIMA LOCALIZAÇÃO.";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-202-bloco-a-570368;159;3;1;1;;"2025-06-06 14:44:53"
855;"SCRN 714/715, ASA NORTE, BRASILIA";1660000.00;N/A;"123 m²
3 Quartos
1 Suíte";"VENDO APT SUPER REFORMADO";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-scrn-714-715-1110028;123;3;;1;;"2025-06-06 14:44:53"
856;"SQN 102, ASA NORTE, BRASILIA";1890000.00;N/A;"132 m²
3 Quartos
3 Suítes
1 Vaga";"VISTA LIVRE, VAZADO";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-102-1143151;132;3;1;3;;"2025-06-06 14:44:53"
857;"SHCGN 714, ASA NORTE, BRASILIA";1660000.00;N/A;"122 m²
3 Quartos
1 Suíte";"REFORMA DE ALTO PADRÃO";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-shcgn-714-1066685;122;3;;1;;"2025-06-06 14:44:53"
858;"SQN 116, ASA NORTE, BRASILIA";1600000.00;N/A;"127 m²
3 Quartos
1 Suíte
1 Vaga";"APARTAMENTO VAZADO, DE CANTO, COM 3 QUARTOS (1 SUÍTE) E VAGA À VENDA NA SQN 116!";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-116-1167695;127;3;1;1;;"2025-06-06 14:44:53"
859;"SQN 209, ASA NORTE, BRASILIA";1890000.00;N/A;"122 m²
3 Quartos
1 Suíte
2 Vagas";"VENDA COM EXCLUSIVIDADE - SQN 209 APARTAMENTO 3 QUARTOS SENDO 1 SUÍTE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-209-1125357;122;3;2;1;;"2025-06-06 14:44:53"
860;"SQN 109, ASA NORTE, BRASILIA";1833000.00;N/A;"100 m²
3 Quartos
1 Suíte
2 Vagas";"LANÇAMENTO! ÚNICO! ENTRADA R$ 184MIL";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-109-1157992;100;3;2;1;;"2025-06-06 14:44:53"
861;"SQN 307 Bloco D, ASA NORTE, BRASILIA";1790000.00;N/A;"122 m²
3 Quartos
1 Suíte
1 Vaga";"OPORTUNIDADE IMPERDÍVEL NA SQN 307 - BLOCO D!";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-307-bloco-d-1121327;122;3;1;1;;"2025-06-06 14:44:53"
862;"SQN 112 Bloco B, ASA NORTE, BRASILIA";1750000.00;N/A;"137 m²
3 Quartos
1 Suíte";"OPORTUNIDADE SQN 112";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-112-bloco-b-1130417;137;3;;1;;"2025-06-06 14:44:53"
863;"SQN 104, ASA NORTE, BRASILIA";1600000.00;N/A;"112 m²
3 Quartos
1 Suíte
1 Vaga";"SQN 104 - MÁRMORE - BONTEMPO - TRAVERTINO - AUTOMAÇÃO";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-104-936573;112;3;1;1;;"2025-06-06 14:44:53"
864;"SQN 209 Bloco G, ASA NORTE, BRASILIA";1630000.00;N/A;"139 m²
3 Quartos
1 Suíte
1 Vaga";"ANDAR ALTO!! LOCALIZAÇÃO";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-209-bloco-g-1157162;139;3;1;1;;"2025-06-06 14:44:53"
865;"SQN 112, ASA NORTE, BRASILIA";1780000.00;N/A;"137 m²
3 Quartos
1 Suíte
1 Vaga";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-112-1123484;137;3;1;1;;"2025-06-06 14:44:53"
866;"SQN 109, ASA NORTE, BRASILIA";1690000.00;N/A;"110 m²
3 Quartos
1 Suíte
2 Vagas";"SOFISTICAÇÃO E EXCLUSIVIDADE EM CADA DETALHE - ACEITA FINANCIAMENTO - 2 VAGAS";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-109-1152954;110;3;2;1;;"2025-06-06 14:44:53"
867;"SQN 108 Bloco G, ASA NORTE, BRASILIA";1890000.00;N/A;"122 m²
3 Quartos
1 Suíte
1 Vaga";"APARTAMENTO VAZADO COM VISTA LIVRE NA SQN 108 – REFORMADO COM PROJETO ASSINADO";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-108-bloco-g-1156805;122;3;1;1;;"2025-06-06 14:44:53"
868;"SQN 111, ASA NORTE, BRASILIA";1680000.00;N/A;"119 m²
3 Quartos
3 Suítes
1 Vaga";"LOCALIZAÇÃO PRIVILEGIADA";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-111-1142892;119;3;1;3;;"2025-06-06 14:44:53"
869;"SQN 104 Bloco E, ASA NORTE, BRASILIA";1695000.00;N/A;"111 m²
3 Quartos
1 Suíte
1 Vaga";"APARTAMENTO REFORMADO NA SQN 104 BLOCO E – ASA NORTE | 111M² | 1 VAGA | VISTA LIVRE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-104-bloco-e-1155069;111;3;1;1;;"2025-06-06 14:44:53"
870;"SQN 213 Bloco H, ASA NORTE, BRASILIA";2190000.00;N/A;"143 m²
3 Quartos
3 Suítes
1 Vaga";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-213-bloco-h-1167449;143;3;1;3;;"2025-06-06 14:44:53"
871;"SQN 304 Bloco F, ASA NORTE, BRASILIA";1950000.00;N/A;"132 m²
3 Quartos
1 Suíte
2 Vagas";"NASCENTE!! PRÓXIMO AOS MELHORES SERVIÇOS E COMÉRCIOS!!";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-304-bloco-f-1124044;132;3;2;1;;"2025-06-06 14:44:53"
872;"SQN 111, ASA NORTE, BRASILIA";1780000.00;N/A;"137 m²
3 Quartos
1 Suíte
1 Vaga";"MEIO DE QUADRA RARIDADE NA ASA NORTE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-111-1164130;137;3;1;1;;"2025-06-06 14:44:53"
873;"SQN 109 Bloco I, ASA NORTE, BRASILIA";1690000.00;N/A;"110 m²
3 Quartos
1 Suíte
2 Vagas";"BLOCO H VAZADO";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-109-bloco-i-1092312;110;3;2;1;;"2025-06-06 14:44:53"
874;"SQN 109 Bloco H, ASA NORTE, BRASILIA";1690000.00;N/A;"110 m²
3 Quartos
1 Suíte
2 Vagas";"SQN 109 APARTAMENTO 3 QUARTOS VISTA PARA ÁREA VERDE MÓVEIS PLANEJADOS";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-109-bloco-h-1070860;110;3;2;1;;"2025-06-06 14:44:53"
875;"SQN 310, ASA NORTE, BRASILIA";2390000.00;N/A;"208 m²
3 Quartos
1 Suíte
1 Vaga";"EXCELENTE COBERTURA COM VISTA LIVRE DESLUMBRANTE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-310-1167886;208;3;1;1;;"2025-06-06 14:44:53"
876;"SQN 116 Bloco I, ASA NORTE, BRASILIA";1700000.00;N/A;"127 m²
3 Quartos
1 Suíte
1 Vaga";"EXCELENTE APARTAMENTO, VAZADO, REFORMADO";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-116-bloco-i-1155034;127;3;1;1;;"2025-06-06 14:44:53"
